会社名,銘柄コード,業種,優先市場,決算月,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
データ・アプリケーション,3848,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,4980437504.0,1.0436742,2607070000.0,329200000.0,-0.03801,268283000.0,0.1028,,0.7728905973243131,,1403371000.0,1137693000.0,4225199000.0,139436000.0,3828094000.0,1313660000.0,3741390000.0,0.7512171364453688
エヌ・ティ・ティ・データ・イントラマート,3850,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,17372882944.0,3.3694503,11829406000.0,551729000.0,0.08981,341309000.0,0.04659,0.11766,0.551946541410574,31.453745,4154586000.0,3245413000.0,5120576000.0,0.0,2519987000.0,335094000.0,1200555800.0,0.06910515680499828
日本一ソフトウェア,3851,情報・通信業,スタンダード（内国株式）,2025-03-31,岐阜県,4083617024.0,0.542385,5299892000.0,-274726000.0,-0.3625,-157225000.0,-0.04887,-0.029509999,0.7054009620413767,,3286016000.0,1967302000.0,6868170000.0,1841081000.0,5195499000.0,1174718000.0,4404456600.0,1.0785674988899252
アステリア,3853,情報・通信業,プライム（内国株式）,2025-03-31,東京都,20614447104.0,3.4237378,3171258000.0,781201000.0,0.40397,588623000.0,0.28858,0.16352,0.7769187745651057,,1618463000.0,1307030000.0,3124272000.0,100000000.0,2814062000.0,3033852000.0,3629505400.0,0.17606610459592367
アイル,3854,情報・通信業,プライム（内国株式）,2024-07-31,大阪府,58917081088.0,5.4330473,17508405000.0,4263813000.0,0.26062,2887564000.0,0.18079,0.33273998,0.6839564330528155,31.230083,4473262000.0,2555067000.0,11567945000.0,,6663216000.0,146256000.0,7197062200.0,0.12215578346880918
Ａｂａｌａｎｃｅ,3856,電気機器,スタンダード（内国株式）,2024-06-30,東京都,15651697664.0,0.53839546,208972000000.0,23353000000.0,0.10049,9530000000.0,0.01313,,0.16050155487337936,,107743000000.0,83261000000.0,89197000000.0,44955000000.0,37740000000.0,2582000000.0,-16738600000.0,-1.0694430955243885
ユビキタスＡＩ,3858,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,3556020224.0,1.5776457,4138789000.0,96498000.0,-0.13271,91084000.0,0.0103400005,0.01898,0.694410568281014,,1054429000.0,730717000.0,2513353000.0,65414000.0,1346054000.0,265341000.0,1644662700.0,0.4625009410520158
王子ホールディングス,3861,パルプ・紙,プライム（内国株式）,2025-03-31,東京都,706760671232.0,0.68720627,1849264000000.0,67687000000.0,0.0081,46171000000.0,0.0,0.02253,0.41814400595059636,10.141454,1502241000000.0,738818000000.0,806504000000.0,903388000000.0,58429000000.0,197835000000.0,-557252500000.0,-0.7884599733437591
日本製紙,3863,パルプ・紙,プライム（内国株式）,2025-03-31,東京都,130094317568.0,0.27754766,1182431000000.0,19708000000.0,0.01875,4539000000.0,0.00634,0.01993,0.2829928586022023,9.344167,1192875000000.0,479192000000.0,638305000000.0,874926000000.0,185941000000.0,172984000000.0,-433481200000.0,-3.332053298741664
三菱製紙,3864,パルプ・紙,プライム（内国株式）,2025-03-31,東京都,28270391296.0,0.34345323,175942000000.0,4567000000.0,-0.030940002,4343000000.0,0.0179,0.03521,0.40944783567143894,11.944445,122937000000.0,88882000000.0,91512000000.0,72334000000.0,6239000000.0,24813000000.0,-14055900000.0,-0.49719509902888326
北越コーポレーション,3865,パルプ・紙,プライム（内国株式）,2025-03-31,東京都,160285900800.0,0.61469394,305718000000.0,19728000000.0,0.04507,15529000000.0,0.05053,0.059710003,0.6329395868048758,9.539539,153014000000.0,82005000000.0,179486000000.0,90630000000.0,27644000000.0,30608000000.0,47897600000.0,0.2988260337368363
みのや,386A,小売業,スタンダード（内国株式）,2024-06-30,埼玉県,6950439936.0,2.0167365,22540002000.0,967665000.0,0.033940002,714244000.0,0.01682,0.15052,0.32541649810982043,,5182736000.0,3554514000.0,3233742000.0,2247262000.0,1108145000.0,176398000.0,-1825515400.0,-0.2626474607088814
中越パルプ工業,3877,パルプ・紙,プライム（内国株式）,2025-03-31,,20379674624.0,0.36116713,111009000000.0,4848000000.0,-0.00191,1761000000.0,0.010650001,0.00423,0.4666989367288002,,65948000000.0,52103000000.0,54612000000.0,37194000000.0,9005000000.0,11651000000.0,-3180300000.0,-0.15605254051773423
巴川コーポレーション,3878,化学,スタンダード（内国株式）,2025-03-31,,7040856576.0,0.47465423,34432000000.0,1286000000.0,0.0434,749000000.0,0.020539999,0.05037,0.33065723522902335,6.587156,26460000000.0,18197000000.0,21639000000.0,13882000000.0,4925000000.0,6318000000.0,-398400000.0,-0.05658402435834534
フラー,387A,情報・通信業,グロース（内国株式）,2024-06-30,新潟県,3241834240.0,,1517907000.0,12963000.0,0.0,28777000.0,0.0,,0.595837630976246,,520762000.0,294523000.0,1137985000.0,228319000.0,886065000.0,19769000.0,631061300.0,0.19466180355970328
大王製紙,3880,パルプ・紙,プライム（内国株式）,2025-03-31,東京都,140787924992.0,0.6154195,668912000000.0,9808000000.0,0.01327,-11197000000.0,-0.0148,-0.03487,0.2671572997948234,16.089767,636355000000.0,266702000000.0,360882000000.0,444637000000.0,113189000000.0,21382000000.0,-260505600000.0,-1.8503405033833884
ニッポン高度紙工業,3891,パルプ・紙,スタンダード（内国株式）,2025-03-31,,22659854336.0,0.9409457,16033765000.0,2460651000.0,0.18424,1781054000.0,0.10256,0.073410004,0.6777371261510852,9.69574,11365995000.0,6768881000.0,17507454000.0,8286943000.0,4126719000.0,302683000.0,6353337100.0,0.2803785499144349
岡山製紙,3892,パルプ・紙,スタンダード（内国株式）,2025-05-31,岡山県,7352393216.0,0.5679707,11522767000.0,1032592000.0,0.048520003,798698000.0,0.06926,0.06339,0.7800839845409626,,3649183000.0,2906595000.0,10140417000.0,38694000.0,2866006000.0,3656133000.0,9050527100.0,1.230963420224123
ハビックス,3895,パルプ・紙,スタンダード（内国株式）,2025-03-31,岐阜県,3224449536.0,0.44389462,13403100000.0,695011000.0,0.04361,672450000.0,0.05014,0.09604,0.590202881925855,,5044246000.0,3912547000.0,8335434000.0,1301206000.0,2231282000.0,149601000.0,3395908700.0,1.0531747084535548
阿波製紙,3896,パルプ・紙,スタンダード（内国株式）,2025-03-31,徳島県,3632262400.0,0.7274704,17124457000.0,432415000.0,-0.049200002,35867000.0,-0.00434,0.026919998,0.1977941571852789,,19605176000.0,9256432000.0,9247124000.0,12597418000.0,988726000.0,199818000.0,-10218179400.0,-2.8131721430698398
クラウドワークス,3900,情報・通信業,グロース（内国株式）,2024-09-30,東京都,13504531456.0,1.7866359,17113505000.0,1340620000.0,0.08088,910756000.0,0.03388,0.10722,0.5315652959773753,11.089495,6232623000.0,5534455000.0,8827646000.0,2033733000.0,5960365000.0,1952023000.0,3961439100.0,0.29334146933620203
マークラインズ,3901,情報・通信業,プライム（内国株式）,2024-12-31,東京都,25123020800.0,3.8029423,5562104000.0,2216110000.0,0.35841998,1577957000.0,0.26989,0.24378,0.7559330185629242,13.015552,2136433000.0,2125337000.0,6661368000.0,,6060545000.0,567243000.0,4922005100.0,0.19591613362036464
メディカル・データ・ビジョン,3902,情報・通信業,プライム（内国株式）,2024-12-31,東京都,20669800448.0,7.3767834,5906958000.0,3765000.0,-0.014889999,-791169000.0,-0.11607,-0.21367,0.6529723055361133,21.28655,1594569000.0,1438566000.0,3111471000.0,,1347266000.0,438348000.0,1823745600.0,0.08823237575941208
ｇｕｍｉ,3903,情報・通信業,プライム（内国株式）,2025-04-30,東京都,23277799424.0,1.2623007,8942741000.0,370823000.0,0.05357,2063322000.0,0.46683997,0.20503001,0.7103686430947271,9.288538,6004411000.0,5112234000.0,15736683000.0,4031567000.0,6077083000.0,1523345000.0,10798613500.0,0.4639018192100391
カヤック,3904,情報・通信業,グロース（内国株式）,2024-12-31,神奈川県,6926669824.0,1.1856672,16727784000.0,358023000.0,0.0101,149053000.0,0.026730001,0.07309,0.4317835681086279,,6847753000.0,4772408000.0,8949749000.0,3268060000.0,4780097000.0,638757000.0,2549125900.0,0.36801608345291903
データセクション,3905,情報・通信業,グロース（内国株式）,2025-03-31,東京都,34250889216.0,6.881424,2942635000.0,-496002000.0,-0.51198,-654991000.0,-0.29111,-0.26830998,0.5189904333309897,,2193818000.0,1877443000.0,1391803000.0,1370117000.0,526039000.0,62735000.0,-758100500.0,-0.022133746520246838
シリコンスタジオ,3907,情報・通信業,グロース（内国株式）,2024-11-30,東京都,2451265280.0,1.4095824,4414000000.0,145000000.0,0.118669994,87000000.0,0.019709999,0.04977,0.5908319185059423,,1205000000.0,989000000.0,2486000000.0,265000000.0,1242000000.0,138000000.0,1377600000.0,0.5619954768828611
コラボス,3908,情報・通信業,グロース（内国株式）,2025-03-31,東京都,1601218560.0,1.2279267,1906946000.0,75494000.0,0.04535,144924000.0,0.086610004,0.13405,0.7441778870611199,,444044000.0,308276000.0,1513377000.0,285531000.0,1307016000.0,,1069333000.0,0.6678245098532958
ショーケース,3909,情報・通信業,スタンダード（内国株式）,2024-12-31,東京都,2614673408.0,1.3512496,6211422000.0,-165842000.0,-0.11146,-742757000.0,0.07509,0.20988001,0.22829970297043903,,2191296000.0,1405408000.0,2994395000.0,1858347000.0,1233814000.0,42091000.0,832562700.0,0.3184193855540982
エムケイシステム,3910,情報・通信業,スタンダード（内国株式）,2025-03-31,大阪府,1595683200.0,2.6158679,3290195000.0,-23483000.0,-0.047620002,-118568000.0,-0.023610001,-0.11853,0.2734289352204628,,1766485000.0,1210080000.0,1512994000.0,1203294000.0,606324000.0,,-253491000.0,-0.15886048057659566
Ａｉｍｉｎｇ,3911,情報・通信業,グロース（内国株式）,2024-12-31,東京都,11527045120.0,1.7333943,17086858000.0,-552563000.0,0.1285,-341113000.0,0.07898,0.18202999,0.7100707610801795,,2089957000.0,1857334000.0,6756540000.0,659000.0,2867502000.0,,4666583000.0,0.4048377490865586
モバイルファクトリー,3912,情報・通信業,スタンダード（内国株式）,2024-12-31,東京都,7101352960.0,2.2616155,3317532000.0,1058348000.0,0.38292998,699120000.0,0.22513,0.2451,0.8077303913934082,9.377946,811078000.0,811078000.0,3751165000.0,,3111756000.0,104552000.0,3013273400.0,0.4243238460294755
ＧｒｅｅｎＢｅｅ,3913,情報・通信業,グロース（内国株式）,2024-12-31,東京都,2235928576.0,1.794495,806493000.0,50960000.0,0.06509,63828000.0,0.12802,0.08968,0.9128034677207982,,113777000.0,102094000.0,1229486000.0,,932347000.0,,1115709000.0,0.49899134166260595
ＪＩＧ－ＳＡＷ,3914,情報・通信業,グロース（内国株式）,2024-12-31,東京都,14914833408.0,4.831494,3472875000.0,556625000.0,0.1435,478732000.0,0.10594,0.122600004,0.6494918974003675,,1701863000.0,1332681000.0,3392649000.0,450002000.0,1992757000.0,211773000.0,1839027100.0,0.12330188676553269
テラスカイ,3915,情報・通信業,プライム（内国株式）,2025-02-28,東京都,26464223232.0,2.3049273,24709987000.0,1452172000.0,0.047909997,1018427000.0,0.0,0.0937,0.5691957253407662,27.853262,6630547000.0,5724761000.0,12844915000.0,205958000.0,6512437000.0,4269158000.0,9202778600.0,0.3477441419430058
デジタル・インフォメーション・テクノロジー,3916,情報・通信業,プライム（内国株式）,2025-06-30,東京都,36055760896.0,4.4667673,24159035000.0,3013992000.0,0.08226,2178368000.0,0.090150006,0.28706,0.7162376558429586,18.022058,3088897000.0,2791520000.0,9474059000.0,25100000.0,5354155000.0,563802000.0,6779823400.0,0.18803717440760342
アイリッジ,3917,情報・通信業,グロース（内国株式）,2025-03-31,東京都,3804586496.0,1.65417,6708400000.0,219067000.0,-0.044439998,13901000.0,-0.00158,-0.0017200001,0.41898448369026836,29.756098,3388308000.0,2600608000.0,4555400000.0,1507500000.0,2738928000.0,97988000.0,1235683600.0,0.3247878846490023
ＰＣＩホールディングス,3918,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,11686814720.0,1.2971224,25084943000.0,1054911000.0,0.05052,817590000.0,0.03683,,0.5675067409101249,7.9088473,6448056000.0,5438517000.0,12123167000.0,511524000.0,4085074000.0,206103000.0,5819383100.0,0.4979443278108203
アイビーシー,3920,情報・通信業,スタンダード（内国株式）,2024-09-30,東京都,5551883776.0,2.5903847,2184658000.0,382276000.0,0.24168,251575000.0,0.0,0.20202999,0.5982246556910282,,1337709000.0,1336217000.0,2724896000.0,852437000.0,1974717000.0,409370000.0,1673746000.0,0.3014735299819072
ネオジャパン,3921,情報・通信業,プライム（内国株式）,2025-01-31,神奈川県,25582692352.0,3.7464101,7263470000.0,1951179000.0,0.30657,1414109000.0,0.21614,0.27166,0.6825060189747998,63.58885,2926477000.0,2514779000.0,6570121000.0,2720000.0,5396914000.0,1540928000.0,4722293600.0,0.1845893909454304
ＰＲ　ＴＩＭＥＳ,3922,情報・通信業,プライム（内国株式）,2025-02-28,東京都,39400046592.0,5.359733,8003435000.0,1877329000.0,0.38323003,1118896000.0,0.16349001,0.20556,0.8376801391560269,23.841763,1337188000.0,1335681000.0,6595773000.0,2002000.0,5605260000.0,70799000.0,5308144300.0,0.1347243153026574
ラクス,3923,情報・通信業,プライム（内国株式）,2025-03-31,東京都,439910137856.0,20.324863,48904000000.0,10193000000.0,0.25964,8003000000.0,0.0,,0.6942882416124344,20.425247,9677000000.0,9462000000.0,19296000000.0,216000000.0,11368000000.0,3877000000.0,12332900000.0,0.028035043838969327
ランドコンピュータ,3924,情報・通信業,プライム（内国株式）,2025-03-31,東京都,16533945344.0,2.8566465,13730729000.0,1433813000.0,0.0629,1023309000.0,0.04986,0.11999,0.7155355519769092,15.610169,2353600000.0,1758309000.0,7225025000.0,,3655710000.0,136850000.0,4967220000.0,0.3004255727627982
ダブルスタンダード,3925,情報・通信業,プライム（内国株式）,2025-03-31,東京都,23112095744.0,3.997251,8000645000.0,2606352000.0,0.23224,1782293000.0,0.21436001,0.29898,0.8480916973821627,14.074074,1143271000.0,1095535000.0,6402871000.0,,5346541000.0,,5259600000.0,0.22756915072772727
オープンドア,3926,情報・通信業,プライム（内国株式）,2025-03-31,東京都,12870602752.0,3.0543454,2405078000.0,-102059000.0,-0.12708999,-120685000.0,-0.06157,-0.03234,0.9047216537095762,68.03279,457527000.0,414926000.0,2760741000.0,,2212825000.0,1625579000.0,3441119300.0,0.2673627153526492
フーバーブレイン,3927,情報・通信業,グロース（内国株式）,2025-03-31,東京都,3741075200.0,1.2453655,4373104000.0,187401000.0,0.02763,109457000.0,-0.123009995,-0.10938,0.27440037999962885,,3874595000.0,1830860000.0,3326249000.0,363002000.0,1522935000.0,135802000.0,-453284600.0,-0.12116425780481505
マイネット,3928,情報・通信業,スタンダード（内国株式）,2024-12-31,東京都,1834162304.0,1.1820782,8846312000.0,428355000.0,0.051960003,245634000.0,0.015420001,0.088640004,0.28810631954039706,2.605042,3323032000.0,1827784000.0,3927392000.0,2390000000.0,2389452000.0,245759000.0,776391300.0,0.4232947642129712
ソーシャルワイヤー,3929,情報・通信業,グロース（内国株式）,2025-03-31,,3044274176.0,1.9353303,2905402000.0,136976000.0,0.02429,170042000.0,0.0675,0.2399,0.6119803864720121,19.402987,945865000.0,781930000.0,1941315000.0,194201000.0,1411601000.0,58606000.0,1036474200.0,0.34046677141343
はてな,3930,情報・通信業,グロース（内国株式）,2024-07-31,京都府,2829003520.0,1.0020019,3309422000.0,68171000.0,0.03893,62372000.0,0.06062,0.0856,0.8797925049618827,,349705000.0,310228000.0,2278977000.0,,1504887000.0,193940000.0,2065030000.0,0.7299496043044867
バリューゴルフ,3931,情報・通信業,グロース（内国株式）,2025-01-31,東京都,2813201664.0,2.5344148,4127574000.0,90029000.0,0.02962,5519000.0,0.00409,0.01599,0.42486339262144546,13.13924,1522914000.0,1329577000.0,2193840000.0,943229000.0,885625000.0,67979000.0,718511300.0,0.25540696537850477
アカツキ,3932,情報・通信業,プライム（内国株式）,2025-03-31,東京都,37837475840.0,0.9367103,23652000000.0,3916000000.0,-0.73367995,1646000000.0,0.03435,0.01875,0.7584748865133988,12.612352,13178000000.0,7378000000.0,41252000000.0,6100000000.0,28377000000.0,11375000000.0,36036500000.0,0.9524023260004016
チエル,3933,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,4927894016.0,1.6333772,6896797000.0,677929000.0,0.02003,423814000.0,0.04917,0.13824001,0.29185714383959965,12.173113,6773624000.0,4202144000.0,6222115000.0,2670122000.0,3135963000.0,977249000.0,132565300.0,0.02690100468264616
ベネフィットジャパン,3934,情報・通信業,スタンダード（内国株式）,2025-03-31,大阪府,11137268736.0,1.4041381,12745109000.0,1220502000.0,0.09932999,830895000.0,0.06914,0.12367,0.6694411916209515,,3920920000.0,2549537000.0,11045268000.0,1981202000.0,4229774000.0,5524000.0,7128214800.0,0.6400325761161556
エディア,3935,情報・通信業,スタンダード（内国株式）,2025-02-28,東京都,6368606720.0,4.677147,3607053000.0,262858000.0,0.13984,234016000.0,0.07879,0.24147,0.45744545634389117,63.52941,1626336000.0,1135087000.0,2700488000.0,923304000.0,1767927000.0,5000000.0,1077652000.0,0.16921314934014328
グローバルウェイ,3936,情報・通信業,グロース（内国株式）,2025-03-31,東京都,5723928064.0,8.397967,3071643000.0,-261140000.0,-0.06627,-320046000.0,-0.05559,-0.073699996,0.4044471499673344,1.7840909,596616000.0,596615000.0,1601276000.0,241640000.0,559007000.0,119968000.0,1088637600.0,0.1901906501667733
Ｕｂｉｃｏｍホールディングス,3937,情報・通信業,プライム（内国株式）,2025-03-31,東京都,13044606976.0,2.4286802,6340989000.0,1315570000.0,0.21127,858398000.0,0.14873,0.17908001,0.7117534978500474,10.396135,2268617000.0,1771613000.0,6604056000.0,407479000.0,4860452000.0,352449000.0,4582153300.0,0.35126802274920454
カナミックネットワーク,3939,情報・通信業,プライム（内国株式）,2024-09-30,東京都,21925271552.0,5.0451555,5007468000.0,1439156000.0,0.29298002,919989000.0,0.18924999,0.25533,0.6209657935696238,16.618706,2340750000.0,1578757000.0,3859400000.0,932015000.0,3430050000.0,20384000.0,1532918800.0,0.06991561296581382
ノムラシステムコーポレーション,3940,情報・通信業,スタンダード（内国株式）,2024-12-31,,6090320896.0,1.8850949,3275015000.0,514507000.0,0.099180005,366050000.0,0.11687,0.12885,0.8782494562668206,2.4672897,450351000.0,431633000.0,3480335000.0,,2854150000.0,,3029984000.0,0.4975081037174958
レンゴー,3941,パルプ・紙,プライム（内国株式）,2025-03-31,大阪府,223230984192.0,0.48869884,993251000000.0,37410000000.0,0.04161,28979000000.0,0.02102,0.04685,0.3732298514378385,5.724817,742872000000.0,411479000000.0,469481000000.0,448527000000.0,80563000000.0,156961000000.0,-163518300000.0,-0.7325071857379737
大石産業,3943,パルプ・紙,スタンダード（内国株式）,2025-03-31,福岡県,10289353728.0,0.55680084,23485000000.0,904000000.0,0.04422,944000000.0,0.03522,0.04553,0.699010939607373,,7970000000.0,6310000000.0,15506000000.0,641000000.0,7441000000.0,1528000000.0,8605600000.0,0.8363596225273051
古林紙工,3944,パルプ・紙,スタンダード（内国株式）,2024-12-31,大阪府,2551813120.0,0.26895165,18101971000.0,189161000.0,0.027379999,248316000.0,0.02003,0.036530003,0.45423282634251433,,10410398000.0,8025384000.0,9352430000.0,3637525000.0,2078312000.0,4658476000.0,2202965200.0,0.8632940957682669
スーパーバッグ,3945,パルプ・紙,スタンダード（内国株式）,2025-03-31,東京都,4115760640.0,0.8758259,27579000000.0,904000000.0,0.0225,976000000.0,0.0353,0.21877001,0.323013698630137,,9873000000.0,7356000000.0,10173000000.0,3133000000.0,2834000000.0,1483000000.0,1338100000.0,0.32511608838360434
トーモク,3946,パルプ・紙,プライム（内国株式）,2025-03-31,東京都,53516423168.0,0.5788562,219613000000.0,9360000000.0,0.02781,6508000000.0,0.029830001,0.07296,0.44835972440468996,5.857967,113454000000.0,53497000000.0,89483000000.0,67663000000.0,21002000000.0,11012000000.0,-16262600000.0,-0.3038805480132345
ダイナパック,3947,パルプ・紙,スタンダード（内国株式）,2024-12-31,愛知県,23028375552.0,0.51200336,62530539000.0,1734848000.0,0.04947,2987110000.0,0.03822,0.05401,0.5992186065860675,,30490920000.0,23727903000.0,27504632000.0,3566266000.0,3921357000.0,21481996000.0,12051109200.0,0.5233156447699746
光ビジネスフォーム,3948,パルプ・紙,スタンダード（内国株式）,2024-12-31,東京都,6985810432.0,1.2057675,7915177000.0,178553000.0,0.0196,161246000.0,0.01466,0.01607,0.8411287780247736,,1763336000.0,1298949000.0,5260735000.0,186837000.0,3810363000.0,1325061000.0,4424941700.0,0.6334185193074532
ザ・パック,3950,パルプ・紙,プライム（内国株式）,2024-12-31,大阪府,67430629376.0,0.8987269,101461000000.0,8010000000.0,0.06413,6316000000.0,0.056199998,0.0776,0.7210819811795686,,28810000000.0,27766000000.0,60043000000.0,82000000.0,15167000000.0,8058000000.0,36873600000.0,0.5468375475837409
朝日印刷,3951,パルプ・紙,スタンダード（内国株式）,2025-03-31,富山県,18405578752.0,0.5447352,43945035000.0,2076099000.0,0.0444,1704990000.0,0.03494,0.04542,0.4864229464649583,,34890843000.0,14419218000.0,29578160000.0,21535819000.0,10271943000.0,4615632000.0,-2081740600.0,-0.11310378380651531
大村紙業,3953,パルプ・紙,スタンダード（内国株式）,2025-03-31,,2892069632.0,0.6086003,5939115000.0,276249000.0,0.04778,-109789000.0,-0.014889999,-0.01821,0.7096138153337362,,1997052000.0,1218418000.0,4539299000.0,227050000.0,2758312000.0,237097000.0,2708214900.0,0.9364279718698004
昭和パックス,3954,パルプ・紙,スタンダード（内国株式）,2025-03-31,東京都,12138366976.0,0.5134021,23316657000.0,1377754000.0,0.0748,1320253000.0,0.05197,0.05199,0.7024467595358483,,9105317000.0,7075041000.0,19260696000.0,1211650000.0,8943586000.0,5806011000.0,14219586700.0,1.1714579669666432
イムラ,3955,パルプ・紙,スタンダード（内国株式）,2025-01-31,大阪府,9698415616.0,0.55308914,20904000000.0,1309000000.0,0.11547,771000000.0,0.0498,0.059299998,0.7104620787118324,,6595000000.0,5801000000.0,8513000000.0,2190000000.0,2817000000.0,960000000.0,2590000000.0,0.2670539294817534
笹徳印刷,3958,パルプ・紙,スタンダード（内国株式）,2024-06-30,愛知県,3061409792.0,0.3362716,12953184000.0,378640000.0,0.0007,396673000.0,0.01959,0.02644,0.6140409685625179,,5949291000.0,4447460000.0,6191462000.0,983234000.0,1742918000.0,3863421000.0,2946565700.0,0.9624865340471218
シルバーエッグ・テクノロジー,3961,情報・通信業,グロース（内国株式）,2024-12-31,大阪府,1902211584.0,1.5326203,1229202000.0,65781000.0,0.12384,30304000.0,0.0072500003,0.0073400005,0.9334306041635859,,101287000.0,101286000.0,1401869000.0,,1179431000.0,,1300582000.0,0.6837209966228447
チェンジホールディングス,3962,情報・通信業,プライム（内国株式）,2025-03-31,東京都,75423571968.0,1.8378956,46387000000.0,12553000000.0,0.07045,7532000000.0,0.13737,0.15332,0.3936826033018418,8.083519,55117000000.0,23411000000.0,49820000000.0,34468000000.0,30185000000.0,7460000000.0,-75000000.0,-0.0009943840903188766
シンクロ・フード,3963,情報・通信業,プライム（内国株式）,2025-03-31,東京都,16555421696.0,3.6101747,3951497000.0,1097202000.0,0.19471,659265000.0,0.14973,0.1312,0.8687640859239526,30.463919,804565000.0,772575000.0,5683214000.0,,4997759000.0,14952000.0,4889115400.0,0.29531808308943724
オークネット,3964,情報・通信業,プライム（内国株式）,2024-12-31,東京都,86790561792.0,3.430464,55910315000.0,7005060000.0,0.16631001,4485496000.0,0.091129996,0.22976999,0.5880695689017341,10.825791,17874414000.0,14510828000.0,33537302000.0,,16980692000.0,2491497000.0,17406935900.0,0.2005625443664832
キャピタル・アセット・プランニング,3965,情報・通信業,スタンダード（内国株式）,2024-09-30,大阪府,4568122368.0,1.2955542,8178887000.0,297347000.0,-0.03086,156755000.0,0.02841,0.07717,0.5823058298950723,5.1059732,2364385000.0,1713826000.0,3816001000.0,1439051000.0,1410151000.0,653219000.0,1908869300.0,0.41786737443194516
エルテス,3967,情報・通信業,グロース（内国株式）,2025-02-28,東京都,3981949696.0,2.0957637,7317064000.0,93326000.0,0.02378,-860379000.0,-0.10312,-0.35094002,0.2496687045708815,,5515064000.0,3079285000.0,4067543000.0,4213233000.0,2517438000.0,417970000.0,-1154942000.0,-0.29004434715992955
